20030363,09/04/2020 1:27 PM,Higher Education,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel., Yes, I participated in my campus specific Slack channel.","Yes, I attended the GSRI Kick-Off event on Monday.",Comfortable,Confident,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Agree,"The Canvas modules were very well organized, understandable, and helpful.",Zotero! Also learning more about librarians was great. I am going to send an email to my subject librarian (for the first time) to ask for help with some current topics I am investigating after I am done with this survey :),"The applications of research. For example, how does a grad student go about the whole process of research, writing a paper or article, consulting with peers/faculty/workgroups, etc.","Good! There were some parts that weren't as appealing or interesting to me, but I don't expect that every piece of content will be for me. There are a wide variety of people engaged in the institute, so that makes sense!",Agree
20033704,09/08/2020 2:13 PM,Epidemiology,#2,UW Insider,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Comfortable,Confident,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,999,Agree,,,,,Strongly Agree
20031358,09/05/2020 1:12 PM,Hispanic Studies,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack.","Yes, I attended the GSRI Kick-Off event on Monday.",Comfortable,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Agree,It was nice to debrief on Slack with peers and mentors.,"The links are all super helpful, as were the mentors' ""hot tips/advice"" in the kickoff meeting.",I would have liked to be able to engage more with my peers.,Great.,Strongly Agree
20030460,09/04/2020 2:09 PM,Psychology,#2,Department Advisor,"Yes, I participated my discipline specific Slack channel.","No, I did not attend either synchronous Zoom event.",Comfortable,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Neutral,999,Strongly Agree,Everything was useful! So many helpful links I ended up spending a lot of time because I was interested in learning more! thank you! Also productivity tips are especially helpful during this time of COVID.,Signing up for alerts for journals! Learning about links with helpful resources!,,"Fantastic!!! It blew me away everything I learned! I am starting grad school this Fall and it makes me feel a lot more secure and confident having these resources, and also feeling empowered to reach out to librarians which I might have been hesitant to do beforehand (since it is remote and I have not met any yet until this!)",Strongly Agree
20030289,09/04/2020 12:44 PM,Public Health,#2,Department Advisor,"Yes, I participated in private Slack channels.","Yes, I attended the GSRI Kick-Off event on Monday.",Comfortable,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,I felt that knowing which librarian in my field was helpful.,citation managers and databases. I found time to connect with the librarian in my field,,It was an excellent activity. I'm a second year MPH student. I wished I had completed this before I started my first year of grad school.,Strongly Agree
20030066,09/04/2020 11:02 AM,School psychology/Education,#2,Other: Email listerv,"Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Comfortable,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Canvas course materials,How to access UW library resources and the supports available to me. Addressed some myths about research.,"Organizational tools, Self-care and wellness activities. Might be helpful to have faculty members or other experienced researchers to share how they manage different projects.",Very well organized and ready to support students :),Strongly Agree
20030484,09/04/2020 2:18 PM,Education,#2,UW Insider,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Comfortable,Very Confident,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,"I appreciated how well organized the institute content and activities were, the content was easy to follow. I also appreciated having contact with the subject librarian in my field.",How to optimize my database/journal searches and how to effectively manage citations using a RefWorks.,"I would be interested in a session one step beyond writing and communicating research with an emphasis on conference presentations, panels, etc.","I enjoyed the content of the GSRI, many of the topics were great refreshers on the research resources available through UW libraries. I especially enjoyed the content on writing research with certain constituents/audiences in mind.",Strongly Agree
20031125,09/05/2020 2:30 AM,Biology,#2,Department Advisor,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Confident,Confident,Strongly Agree,Strongly Agree,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Content,UW Resources,,Good experience,Agree
20030186,09/04/2020 11:56 AM,Environmental Health,#2,UW Insider,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Confident,Very Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Showing links to databases and the page on Endnote/Mendeley,How to sync my mendeley with word doc,Maybe a virtual tour of the different library's on campus,"Was very useful for new graduate students. I already have a masters so knew most of what was presented (mainly joined to see with UW had anything different than the other University I attended). I would highly recommend this to new graduate students, those who had already been to grad school may not find it too useful.",Agree
20033337,09/08/2020 12:49 PM,,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack.","Yes, I attended both the Kick-Off and the STEM event.",Confident,Very Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Having everything all in one place with easy access to asking questions was fantastic. It was great being able to chat with librarians from all different disciplines and see what students were working on in terms of research.,I learned a lot more about what kinds of databases are available and how to narrow down my searches.,"I'd love to learn more about how to pick a starting point for research (deciding what databases to choose when you have a larger topic), how to annotate a downloaded document or file (adding notes to different file types and how to keep that organized), and how to keep everything organized when you have a broad range of types of sources (videos, PDFs, Word docs, etc.)","As a younger grad student, there was a decent chunk of the information presented that was a part of my undergrad and even high school education. For example, citation managers and database search methods (like Boolean commands) were commonplace in my classes. I did find, after asking some of my older cohorts, that this information was super beneficial to them as they did not grow up with this technology. Regardless of tech proficiency, I did think that it was valuable to connect directly with librarians and other grad students all working toward the same goal of research and making academia a more accessible, productive place. Moreover, having all of these resources in one place gave me a much better idea of what I still have to learn and how I can go about improving my research skills.",Strongly Agree
20030236,09/04/2020 12:23 PM,Materials Science & Engineering,#2,Department Advisor,"Yes, I participated my discipline specific Slack channel.","No, I did not attend either synchronous Zoom event.",Confident,Very Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,"Encouragement to take advantage of the different resources and make the most out of them, like using notifications & booleans to make databases do more for you.","Introduction to some topics that don't necessarily get much discussion otherwise, especially the data management & sharing section. I will have to talk to my adviser about setting this up so it's easier for future students in the group (or other researchers elsewhere) to refer back to my experiments.",The publishing & review process,I liked it a lot! Provided a great opportunity to meet librarians and learn more about all the myriad ways they help us!,Strongly Agree
20034006,09/08/2020 5:07 PM,LIS,#2,Social Media,"Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Agree
20033204,09/08/2020 11:27 AM,Environmental Health,#2,"UW Insider, Other: Department email","Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Agree,Agree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,The course provided some really great info on UW-specific resources that I didn't know about previously,Differences between library databases and google scholar,In-depth data management strategies,"The GSRI provided really great resources but the format was a bit unclear. Perhaps this was covered in the kickoff zoom event, which I couldn't attend because of scheduling conflicts, but the format seemed more like a resource guide than a workshop. The activities were particularly unclear because there didn't seem to be structured tasks or deliverables.",Agree
20033141,09/08/2020 10:56 AM,urban planning,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,,,,,Agree
20031105,09/05/2020 12:19 AM,Statistics,#2,Other: Email,"Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Agree,Agree,999,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Resourses that is helpful,ILL,research centers,Better than I thought!!,Agree
20021645,8/30/2020 6:32 PM,Mechanical Engineering,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in my campus specific Slack channel.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Neutral,Neutral,Neutral,999,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,999,,,,,Agree
20033742,09/08/2020 2:29 PM,Environmental Health,#2,Department Advisor,"Yes, I participated my discipline specific Slack channel., Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"The canvas modules were very nice, and I appreciated how the synchronous Zoom events were also available online. I enjoyed the discussion even though I had to usually check and the end of the day and participated about 50% of the time.",The databases available and how to search in them. Being connected to the librarians were also helpful!,"Not sure... The course covered many topics, and I'm not sure what I will need to know more about until I start researching.",Very thorough and helpful. I would feel comfortable reaching out to ask questions again.,Strongly Agree
20033158,09/08/2020 11:05 AM,Cultural Studies,#2,Department Advisor,"Yes, I participated in private Slack channels.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Comfortable,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,"Librarian wisdom, encouragement, and how the resources will be available to us all year.",Lists of organized resources for specific aspects of research.,Publishing.,Very useful and energizing!,Strongly Agree
20033101,09/08/2020 10:40 AM,Public Health,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,"I liked the self guided/self paced study. Being able to open a module, read through it, click links, and then participate in some form of practice activity was valuable.","Two things. All of the different library resources, both physical and online, that I was previously unaware of (especially the tutorials on how to use these resources). And All of the different research organizations I could get involved with on campus.","What kinds of research are typical for my specific program of study. I know this can be hard in a general overview course, however.",Very well put together and very informative.,Strongly Agree
20032555,09/07/2020 9:44 PM,Epidemiology,#2,UW Insider,"Yes, I participated my discipline specific Slack channel.","Yes, I attended the GSRI STEM event on Wednesday",Somewhat Anxious,Comfortable,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,,,,,Strongly Agree
20031675,09/06/2020 9:55 AM,South Asia Studies,#2,UW Insider,"Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Neutral,Agree,Agree,Getting to know about how advanced search works.,"That there are different ways to research for your discipline, based on your interests.",Getting access to digital copies of textbooks or books.,"It was a well-planned workshop that helped me to learn about research as a graduate student, and gave me proper review of the resources available through UW Libraries and beyond.",Strongly Agree
20031574,09/05/2020 11:35 PM,Materials Science and Engineering,#2,Department Advisor,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,The activity breakout sessions because they actually helped to implement the learning right away,How to communicate my research with a larger audience,Strategies to conduct research itself,it was very informative and well organized,Strongly Agree
20031022,09/04/2020 9:29 PM,Rehab Science,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in private Slack channels.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Neutral,Agree,Agree,Agree,"This course provided learning materials on canvas but also created communication platform on Slack, which was very helpful for us to get our questions solved. This module will be here on canvas for a full school year is awesome, so we can still access it when needed in the future.",Learning about how to get assistance from librarians especially subject librarian for my department; what all resources are helpful for graduate level research; and how to utilize them.,I feel like the modules have covered pretty much everything for me who is a new researcher.,"GSRI is very organized, helpful, and friendly. There are so many professional librarians here to help and they all are very willing to help and guide.",Strongly Agree
20030997,09/04/2020 8:36 PM,Clinical Informatics,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel.","Yes, I attended the GSRI STEM event on Wednesday",Somewhat Anxious,Comfortable,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,The overview explanation of what graduate level research consists of and the expectations that come with it.,I now have somewhat a more concrete idea of how to approach research as a graduate student.,,"Overall, it was very helpful and gave me a better sense of what is to come. Prior to this course, I had very little working knowledge of how to approach this level of research. I definitely feel more prepared than I was 5 days ago.",Strongly Agree
20030900,09/04/2020 6:31 PM,Music,#2,Other: email,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel., Yes, I participated in my campus specific Slack channel.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,The activities and having more than one option available.,Citation managers!,N/A,A++,Strongly Agree
20030834,09/04/2020 5:38 PM,Anthropology,#2,Other: Department email,"Yes, I participated my discipline specific Slack channel.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,"This course was helpful in that all the links and resources were available in a singular, accessible place. Before this course, finding all these resources would have been next to impossible for me given how spread out and unhelpful information offered on UW's websites usually is.","Most useful were the pages on mental health guidance for grad students, citation managers, research centers, and instructions on how to add UW libraries to Google Scholar.","Free software offered to grad students (statistical, Word, etc.) and/or info on courses offering guides into how to use these to help research.",Very well organized; works well as an online introduction for incoming students.,Strongly Agree
20030790,09/04/2020 4:51 PM,Creative writing and poetics,#2,UW Insider,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel., Yes, I participated in my campus specific Slack channel.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Comfortable,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Agree,"Guided introductions to tools and processes. 
 
 I like that the commitments weren't greater with options to dive deeper.",Google scholar; citation management tools,,Very useful.,Strongly Agree
20030670,09/04/2020 3:34 PM,Computer Science,#2,Liaison Librarian,"Yes, I participated in private Slack channels.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,"Learning about Zotero, integrating UW libraries with Google Scholar, learning more about when to use Google Scholar and when to use a discipline-specific database (mainly from the STEM zoom meeting).",Probably Zotero.,"Actionable things I can do to increase open access to research in my field, and good tips for finding sources from voices/backgrounds that might be under-represented/oppressed.",,Strongly Agree
20030550,09/04/2020 2:49 PM,Computational Linguistics,#2,Liaison Librarian,"Yes, I participated regularly in the general GSRI Slack.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I think, as someone without grad level research experience yet, learning about the types of tools for keeping up to date with current research was super necessary, and helped me feel more comfortable in an intimidating new space.",The database & search tools available through the UW Libraries.,A peek inside of a current graduate student's life in the processes of research.,"Wonderful - I am so appreciative of the deeply supportive nature of the librarians. They in themselves have offered to be a resource that I certainly would have otherwise overlooked, and I cannot wait to get more involved as my grad school journey begins.",Strongly Agree
20030465,09/04/2020 2:03 PM,Physical Therapy,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,The course was presented in an organized fashion and the modules were quick and to the point. The course helped me get acquainted with the tools available to students conducting research.,"I have a subject librarian that can help me with my research! Also, citation managers are an immense time-saver.",N/A,I enjoyed the session quite a bit. The time commitment was reasonable. I must say it's my first time using Slack and it's a simple enough to use but I don't really love it. I think Canvas discussions are better.,Strongly Agree
20030335,09/04/2020 1:09 PM,Mechanical Engineering,#2,Other: email,"Yes, I participated my discipline specific Slack channel., Yes, I participated in private Slack channels.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Strongly Agree,999,Strongly Agree,999,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,"The sections of other resources available was very helpful, such as time management, improving writing, etc..",using subject databases,writing a coherent research paper,"pretty good, glad I participated",Strongly Agree
20030107,09/04/2020 11:42 AM,Molecular Engineering,#2,Department Advisor,"Yes, I participated my discipline specific Slack channel., Yes, I participated in private Slack channels.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Agree,Agree,Neutral,Agree,Agree,"I would not have otherwise known about the vast majority of the digital and interpersonal resources discussed throughout this course. I now not only have a new folder filed with links to these resources, but I also understand how and when I can most effectively use them.","How and where to search for literature, and what the differences were between Google Scholar, Multidisciplinary Databases and Subject-Specific Databases.","Strategies for absorbing and retaining reading information (e.g. note taking strategies for literature reviews, strategies for organizing thoughts/notes in citation managers like Zotero, etc.).","Super valuable resource, especially for those, like myself, who are entering their first quarter of grad school.",Strongly Agree
20030013,09/04/2020 11:17 AM,Urban Design and Planning,#2,UW Insider,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Strongly Agree,Strongly Agree,Modules 1-3 were particularly helpful.,Pros and cons of Google Scholar; Alternative databases for scholarly publications; Keyboard and advanced searching; Methods map.,"The psychological aspects of doing research. It would have been great to learn about UW resources that can help students deal with anxiety, impostor syndrome, etc.",Great initiative! Our mentors were responsive and helpful. I wish there had been more interaction between students in my specific cohort.,Strongly Agree
20029970,09/04/2020 9:55 AM,Psychology,#2,Other: Grad student emails,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Comfortable,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,"I really like the modules and how they are organized. I like that activities are imvolved with each module, since doing something really helps me learn better and commit to memory better","Resources for literature reviews, learning how and to who I can reach out to when I have questions!",N/A,"Very positive! Although I did feel like maybe I didn’t retain a lot of it since I wasn’t applying to a project, and I know that I’ll have to revisit this once I am working on my research",Strongly Agree
20029730,09/04/2020 6:13 AM,Educational Psychology: Learning Sciences and Human Development,#2,Other: EdLife listserv,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in private Slack channels.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Comfortable,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,,,,,Strongly Agree
20034406,09/08/2020 7:25 PM,aquatic and fisheries sciences,#2,"Department Advisor, UW Library Event Calendar","No, I joined but did not participate in the GSRI Slack.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Strongly Agree
20033104,09/08/2020 10:41 AM,Public Health,#2,UW Insider,"Yes, I participated my discipline specific Slack channel., Yes, I participated in my campus specific Slack channel.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Confident,Agree,Agree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,The library services when it comes to access articles,How to use the different citation libraries-- the school I come from uses different ones,What to do if an article is private/needs payment to access,Very good,Strongly Agree
20033099,09/08/2020 10:37 AM,"Comparative health outcomes, Economics, and Policy",#2,UW Insider,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,,,,,Strongly Agree
20030397,09/04/2020 1:37 PM,Aquatic and Fishery Sciences,#2,Other: An email for new graduate students I think?,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Agree,The modules with links to resources on the UW library website and mini-lessons on different research topics.,That the Research Guide for Aquatic and Fishery Sciences exists (the website).,,"Incredibly useful. There were so many links that I'm afraid I didn't catch all the resources for use in the future. But I think I just need to explore the UW library website more, now that I know how much is available to help students.",Strongly Agree
20030317,09/04/2020 1:22 PM,Urban Planning,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,"For me, it was learning about the research centers on campus - they are just what I've been looking for for my capstone!",The Research Center Archive and the use of a citation collector such as Zotero. I've been coming across useful information for the paper and this will help me organize to prepare better!,N/A,Excellent!,Strongly Agree
20030191,09/04/2020 11:58 AM,Public Health,#2,Department Advisor,"Yes, I participated my discipline specific Slack channel., Yes, I participated in private Slack channels.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Confident,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,"The course itself covered a lot of great content and I loved taking the time to set up my databases, bookmarks, and citation resources through the course.
 
 
 
 I also really liked having mentors accessible via slack. I only ran into a roadblock once, but it was great having them answer my questions quickly, so I could continue my setup.","Where to find everything within the library and how to find the databases I'll need for Public Health. I studied a different discipline in undergrad, and used different databases, so it was great to transition my setup ahead of time.",I have nothing to add. I didn't feel like anything was missing.,I'm so glad this resource exists!,Strongly Agree
20029759,09/04/2020 7:09 AM,Computer Science,#2,Department Advisor,"No, I joined but did not participate in the GSRI Slack.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Confident,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"The various resources for discovering related research papers. The library databases, google scholar. The citation tools. General tips/pointers for how to approach your research.","The various resources for discovering related research papers. The library databases, google scholar.",,"I think it was good. The asynchronous format was great, the mentors/librarians were very encouraging and active in the Slack channel.",Strongly Agree
20033971,09/08/2020 4:00 PM,MSW,#2,Other: UW email,"No, I joined but did not participate in the GSRI Slack.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Somewhat Anxious,Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Numerous resources / sources,Sage resources,How to access books while UWT library is closed.,Was ok. I was overwhelmed.,Agree
20033633,09/08/2020 1:52 PM,Health informatics,#2,Department Advisor,"Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Somewhat Anxious,Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree
20032041,09/07/2020 12:40 AM,A&A,#2,UW Insider,"Yes, I participated in my campus specific Slack channel.","Yes, I attended both the Kick-Off and the STEM event.",Somewhat Anxious,Somewhat Anxious,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,,,,,Agree
20030671,09/04/2020 3:32 PM,Special Education,#2,Other: Email,"Yes, I participated in private Slack channels.","No, I did not attend either synchronous Zoom event.",Somewhat Anxious,Somewhat Anxious,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Strongly Agree,,,,,Agree
20033926,09/08/2020 3:42 PM,Nursing,#2,Department Advisor,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Somewhat Anxious,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,,,,,Strongly Agree
20030739,09/04/2020 4:24 PM,Urban Design and Planning,#2,Other: Department of Urban Design and Planning,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated in private Slack channels.","Yes, I attended the GSRI Kick-Off event on Monday.",Somewhat Anxious,Very Confident,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,"Among the five modules, the Library Services and Database and the Productivity Tool were the most useful aspects.","Using the ProQuest, WorldCat, SAGE Research Method, and Web Science as the data sources of my choice, helped me gather many high-cited journal articles and publications more effectively and using Mendeley, helped me create my own libraries and annotations based on my readings.","Synchronizing database across programs (e.g., Mendeley and google drive) and having more links to libraries/data sources/archives of South East Asian Regions(e.g., Indonesia, Thailand, etc.) outside the UW Libraries",My overall impression of the Graduate Student Research Institute was this institute has an outstanding understanding about the general problems and needs had by graduate researchers and dedication in professionally assisting students to gain success in their research projects by providing them with helpful tools.,Strongly Agree
20030144,09/04/2020 11:37 AM,nursing,#2,Other: email,"Yes, I participated regularly in the general GSRI Slack., Yes, I participated my discipline specific Slack channel., Yes, I participated in my campus specific Slack channel., Yes, I participated in private Slack channels.","Yes, I attended the GSRI Kick-Off event on Monday.",Very Confident,Very Confident,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,The slack channel was outstanding. I was able to meet some of my cohort & I enjoyed sharing research interests. I was also able to learn about department norms form others in my cohort regarding citation managers.,,more in depth about citation managers and ideas for research organization,"I enjoyed it - while I am very comfortable with research, I enjoyed the community and others ideas.",Strongly Agree
